title,year,price,id_game
"Warhammer 40,000: Dawn of War II: Retribution - Captain Wargear DLC",2011,2.99,56480
Winter Voices Episode 4: Amethyst Rivers,2011,4.99,72905
Hunted: The Demon’s Forge™,2011,4.99,22450
Hamilton's Great Adventure,2011,9.99,42140
The Sims™ 3 Generations,2011,19.99,47898
Cities in Motion: Tokyo,2011,5.99,73181
Magicka: Nippon,2011,0.99,73031
Ghostbusters: Sanctum of Slime Challenge Pack DLC,2011,1.99,9992
Still Life 2,2009,7.99,46490
Still Life,2005,7.99,46480
Call of Duty®: Black Ops Escalation Content Pack,2011,14.99,42718
Dungeon Siege III,2011,14.99,39160
Duke Nukem Forever,2011,19.99,57900
A.V.A. Alliance of Valiant Arms™,2011,0.0,102700
Champions Online,2009,0.0,9880
Spiral Knights,2011,0.0,99900
Spectromancer - Truth & Beauty,2011,9.99,22520
Cities in Motion: Design Now,2011,3.99,73014
Two Worlds II Castle Defense,2011,9.99,7530
The Cat and the Coup,2011,0.0,95700
Magic: The Gathering - Duels of the Planeswalkers 2012,2011,19.99,49470
Ancients of Ooga,2011,9.99,91810
Beat Hazard Ultra,2011,4.99,49604
Frozen Synapse: Soundtrack,2011,5.99,98210
Solar 2,2011,9.99,97000
Ironclads: Schleswig War 1864,2011,9.99,46760
Ironclads: Anglo Russian War 1866,2011,9.99,46830
Magicka: Final Frontier,2011,2.99,73035
Ironclads: Chincha Islands War 1866,2011,9.99,46840
F.E.A.R. 3,2011,19.99,21100
Magicka: Frozen Lake,2011,1.99,73037
Magicka: The Watchtower,2011,1.99,73036
Trainz Simulator DLC: The Duchess,2011,19.99,24635
Magicka: Party Robes,2011,1.99,901679
Europa Universalis III: Western - AD 1400 Spritepack,2011,1.99,25810
Dungeons and Dragons: Daggerdale,2011,14.99,99100
RETRO – Expansion Pack for RACE 07,2011,3.99,44660
Farming Simulator 2011 Equipment Pack 2,2011,6.99,90209
Europa Universalis III: Eastern - AD 1400 Spritepack,2011,1.99,25809
Hearts of Iron III: For the Motherland,2011,4.99,42903
Worms Reloaded: Puzzle Pack,2011,4.99,22631
Worms Reloaded: Retro Pack,2011,4.99,22634
Worms Reloaded: Time Attack Pack,2011,4.99,22633
Dungeons: Map Pack DLC,2011,2.99,57656
Worms Reloaded: Forts Pack,2011,4.99,22632
Puzzle Agent 2,2011,9.99,94590
Killing Floor: Steampunk Character Pack,2011,7.99,35425
Pride of Nations: Spanish-American War 1898,2011,3.99,73192
Tobe's Vertical Adventure,2011,0.99,105700
Fallout New Vegas: Old World Blues,2011,4.99,72750
"Warhammer 40,000: Dawn of War II: Retribution - Ulthwe Wargear DLC",2011,6.99,56538
Lucid,2011,4.99,61100
Train Simulator: BR Class 421 '4CIG' Loco,2011,8.99,65228
Homefront: Express 870 Shotgun,2011,0.99,55205
Runespell: Overture,2011,9.99,102200
Men of War: Assault Squad - Skirmish Pack,2011,1.99,64013
Aaaaa! - Brutal Concussion,2011,1.99,15522
Delve Deeper: Treasures and Tunnels,2011,0.99,63802
A.R.E.S.: Berzerker Suit,2011,0.99,92302
Cities in Motion: Metro Stations,2011,2.99,73183
Nancy Drew®: Secrets Can Kill REMASTERED,2010,6.99,42210
ARMA: Cold War Assault,2011,4.99,65790
SpaceChem: 63 Corvi,2011,1.99,92803
Tropico 4,2011,14.99,57690
Nancy Drew®: The Captive Curse,2011,6.99,42220
Nancy Drew®: Trail of the Twister,2010,6.99,42230
The Clockwork Man,2011,6.99,111000
Pride of Nations: American Civil War 1862,2011,3.99,73193
EDGE,2011,6.99,38740
Civilization V - Civ and Scenario Pack: Korea,2011,4.99,99612
Civilization V - Scenario Pack: Wonders of the Ancient World,2011,4.99,99614
Sanctum: Official Soundtrack,2011,9.99,91604
Hacker Evolution Duality,2011,4.99,70120
Space Pirates and Zombies,2011,9.99,107200
Section 8: Prejudice Frontier Colonies Map Pack,2011,3.99,97108
Section 8: Prejudice Blitz Pack,2011,2.99,97106
Section 8: Prejudice Overdrive Map Pack,2011,3.99,97107
"Warhammer 40,000: Dawn of War II - Ultramarines Pack",2011,6.99,56487
Fallout New Vegas®: Lonesome Road™,2011,4.99,72760
Puzzle Pirates,2011,0.0,99910
The Baconing,2011,14.99,18070
"Warhammer 40,000: Space Marine",2011,29.99,55150
Men of War: Vietnam,2011,7.99,63940
Hard Reset Extended Edition,2012,14.99,98400
Pride of Nations: The Franco-Prussian War 1870,2011,3.99,73194
Wasteland Angel,2011,9.99,46520
Rock of Ages,2011,9.99,22230
Red Orchestra 2: Heroes of Stalingrad with Rising Storm,2011,19.99,35450
Call of Juarez®: The Cartel,2011,9.99,33420
Cities in Motion: German Cities,2011,5.99,73185
Magic: The Gathering 2012 - Expansion,2011,4.99,49473
Sengoku,2011,9.99,73210
Astro Tripper,2011,4.99,110600
Nancy Drew®: Shadow at the Water's Edge,2010,6.99,200080
Two Worlds II - Pirates of the Flying Fortress,2011,9.99,200440
Bunch of Heroes,2011,4.99,111400
Duke Nukem Forever: Hail to the Icons Parody Pack,2011,9.99,57923
Supreme Commander: Forged Alliance,2011,14.99,9420
The Binding of Isaac,2011,4.99,113200
Farming Simulator 2011 Equipment Pack 3,2011,6.99,90208
Off-Road Drive,2011,4.99,200230
Supreme Commander,2007,14.99,9350
Fate of the World: Tipping Point,2011,18.99,901776
Post Apocalyptic Mayhem: DLC - Chaos Pack,2011,1.99,201100
Fate of the World: Denial,2011,2.99,80202
Fate of the World: Migration,2011,4.99,80204
Sniper: Ghost Warrior - Second Strike,2011,1.99,34842
Air Conflicts: Secret Wars,2011,5.99,95900
Fate of the World: Extras Pack,2011,3.99,80207
Dead Rising 2: Off the Record,2011,19.99,45770
The Baconing DLC - Roesha – One Bad Mutha Co-op Character,2011,1.99,18080
Disciples III - Resurrection,2011,14.99,200670
Memoir '44 Online,2011,0.0,108210
Train Simulator: Amtrak Acela Express EMU Add-On,2011,8.99,65231
Costume Quest,2011,9.99,115100
The Sims™ 3 Pets,2011,19.99,47930
Gratuitous Space Battles: The Parasites,2011,5.99,41816
Serious Sam: The Random Encounter,2011,4.99,201480
Before the Echo,2011,4.99,200910
Puzzler World 2,2011,4.99,200130
Airline Tycoon 2,2011,9.99,201490
ArcaniA: Fall of Setarrif,2011,14.99,65610
The Haunted: Hells Reach,2011,8.99,43190
Orcs Must Die! - Artifacts of Power,2011,1.99,102622
Dungeon Siege III: Treasures of the Sun,2011,6.99,39270
DC Universe™ Online,2011,0.0,24200
Tropico 4: Junta Military DLC,2011,2.99,57696
Sonic Generations Collection,2011,19.99,71340
Nancy Drew®: Alibi in Ashes,2011,6.99,202670
Orcs Must Die! - Lost Adventures,2011,2.99,102623
Call of Duty®: Modern Warfare® 3,2011,39.99,115300
L.A. Noire,2011,19.99,110800
L.A. Noire: DLC Bundle,2011,11.99,110810
Men of War: Assault Squad - MP Supply Pack Charlie,2011,1.99,64016
Jamestown Soundtrack,2011,4.99,94203
"Jamestown: Gunpowder, Treason, & Plot",2011,2.99,94202
Dungeon Defenders Halloween Mission Pack,2011,1.99,202521
Fractal: Make Blooms Not War,2011,6.99,61310
Magicka: Horror Props Item Pack,2011,2.99,73092
SkyDrift,2011,9.99,91100
Magicka: Holiday Spirit Item Pack,2011,1.99,73091
Total War: SHOGUN 2 - The Hattori Clan Pack,2011,4.99,34345
Total War: Shogun 2 - Blood Pack DLC,2011,1.5899999999999999,201272
Magicka: The Stars Are Left,2011,5.99,73058
Europa Universalis III: Reformation SpritePack,2011,1.99,25812
Real Warfare 1242,2010,3.99,46350
Galactic Civilizations® II: Ultimate Edition,2011,19.99,202200
Train Simulator: West Coast Main Line North Route Add-On,2011,12.99,24083
APB Reloaded,2011,0.0,113400
Blackwell Unbound,2012,4.99,80340
Men of War: Assault Squad - Skirmish Pack 2,2011,1.99,64017
Killing Floor - Steampunk Character Pack 2,2011,7.99,35429
Flatout 3: Chaos & Destruction,2011,9.99,201510
Assassin's Creed Revelations - The Ancestors Character Pack,2011,3.99,201877
Dungeon Defenders The Great Turkey Hunt! Mission & Costumes,2011,1.99,203700
Tropico 4: Plantador DLC,2011,2.99,57695
Earth Defense Force: Insect Armageddon,2011,9.99,23530
Magic 2012 Deck Pack 2,2011,2.99,49475
"Warhammer 40,000: Space Marine - Golden Relic Chainsword",2011,0.99,55344
"Warhammer 40,000: Space Marine - Traitor Legions Pack",2011,0.99,55341
Dungeons of Dredmor: Realm of the Diggle Gods,2011,2.99,98820
"Warhammer 40,000: Space Marine - Emperor’s Elite Pack",2011,0.99,55340
Pirates of Black Cove: Origins,2011,4.99,49337
"Warhammer 40,000: Space Marine - Golden Relic Bolter",2011,0.99,55343
X3: Albion Prelude,2011,9.99,201310
Trine 2: Complete Story,2013,19.99,35720
Dungeon Defenders - Quest for the Lost Eternia Shards Part 1,2011,3.99,204381
SATAZIUS,2011,5.99,203990
Fable - The Lost Chapters,2011,9.99,204030
Renegade Ops - Reinforcement Pack,2011,2.99,200620
Crazy Machines 2: Happy New Year DLC,2011,2.99,202452
Dungeon Defenders - Etherian Holiday Extravaganza,2011,1.99,204380
Saints Row: The Third Warrior Pack,2011,2.99,55395
Renegade Ops - Coldstrike Campaign,2011,4.99,200610
"Warhammer 40,000: Space Marine - Alpha Legion Champion Armour Set",2011,2.99,55471
"Warhammer 40,000: Space Marine - Salamanders Veteran Armour Set",2011,2.99,55473
"Warhammer 40,000: Space Marine - Blood Angels Veteran Armour Set",2011,2.99,55472
"Warhammer 40,000: Space Marine - Legion of the Damned Armour Set",2011,2.99,55470
"Warhammer 40,000: Space Marine - Chaos Unleashed Map Pack",2011,9.99,55347
Earth Defense Force Tactician Advanced Tech Package,2011,0.99,23553
Earth Defense Force Aerialist Munitions Package,2011,0.99,23552
Earth Defense Force Trooper Special Issue Enforcer Package,2011,0.99,23551
Earth Defense Force Battle Armor Weapon Chest,2011,0.99,23550
Oil Rush,2012,7.99,200390
Train Simulator: Woodhead Route Add-On,2012,12.99,65244
King Arthur II: The Role-Playing Wargame,2012,9.99,24480
King Arthur II: Dead Legions,2012,4.99,24488
Serious Sam 2,2005,9.99,204340
Fortune Summoners,2012,19.99,203510
Star Trek Online,2010,0.0,9900
Dungeon Defenders: Barbarian Hero DLC,2012,2.99,204386
Dungeon Defenders: Assault Mission Pack,2012,1.99,204385
Jagged Alliance - Back in Action,2012,19.99,57740
Pineapple Smash Crew,2012,9.99,204390
Victoria II: A House Divided,2012,9.99,42968
PixelJunk™ Eden,2012,9.99,105800
Pixeljunk Eden Soundtrack,2012,5.99,105802
Snuggle Truck,2012,4.99,111100
Titan Attacks!,2012,9.99,203210
Choplifter HD - Night Avenger Chopper,2012,0.99,205160
Crusader Kings II,2012,39.99,203770
Crusader Kings II: Dynasty Shields,2012,1.99,203772
Crusader Kings II: Mongol Faces,2012,1.99,203773
Xotic DLC: Pipe Works Expansion Pack,2012,1.99,92620
Alan Wake,2012,9.99,108710
Train Simulator: Glasgow Airport Rail Link Route Add-On,2010,19.99,24065
Magicka: Lonely Island Cruise,2012,1.99,73039
Postal III,2011,11.99,10220
Starpoint Gemini,2012,13.99,108110
Realm of the Mad God,2012,0.0,200210
Hearts of Iron III: Dies Irae Stars & Stripes Spritepack,2012,1.99,42905
Saints Row: The Third - Gangstas in Space,2012,6.99,55381
Pickers,2012,9.99,204440
1000 Amps,2012,4.99,205690
Assassin's Creed® Revelations - The Lost Archive,2012,9.99,201882
Rayman® Origins,2012,19.99,207490
Spiral Knights: Operation Crimson Hammer,2012,5.99,206521
Train Simulator: DB Freight: 1970s Loco Add-On,2012,12.99,65249
Cities In Motion: Design Dreams,2012,3.99,206710
Vessel,2012,19.99,108500
iBomber Defense Pacific,2012,4.99,206690
Luxor Evolved,2012,9.99,205830
Alan Wake Collector's Edition Extras,2012,9.99,108726
The Sims™ 3 Showtime,2012,19.99,47932
Stacking,2012,9.99,115110
Containment: The Zombie Puzzler,2012,4.99,203560
Train Simulator: Cologne-Dusseldorf Route Add-On,2012,19.99,65246
Train Simulator: South West Trains Class 444 EMU Add-On,2012,8.99,65253
Wizorb,2012,2.99,207420
Defenders of Ardania,2012,9.99,73060
Jane's Advanced Strike Fighters,2012,9.99,207790
Bumbledore,2012,4.99,207710
Dungeon Defenders - President's Day Surprise,2012,1.99,204388
Dungeon Defenders - Quest for the Lost Eternia Shards Part 2,2012,3.99,204382
Cubemen,2012,3.99,207250
Myst V,2012,9.99,208110
Dungeon Defenders Lucky Costume Pack,2012,0.99,208540
Space Ark,2012,4.99,19320
Ys: The Oath in Felghana,2012,14.99,207320
Take On Helicopters: Hinds,2012,8.99,65733
Waveform,2012,1.99,204180
Saints Row: The Third - The Trouble with Clones DLC,2012,6.99,55382
Mutant Storm: Reloaded,2012,4.99,110630
Warp,2012,9.99,102850
Kingdoms of Amalur: Reckoning - Legend of Dead Kel,2012,9.99,102510
Total War: Shogun 2 - Fall of the Samurai,2012,29.99,201271
Yesterday,2012,9.99,205840
Fowl Space,2012,4.99,109500
Crazy Machines Elements DLC - Collision Course & Mental Activity,2012,2.99,206416
Midnight Mysteries 3: Devil on the Mississippi,2012,9.99,208630
Midnight Mysteries 4: Haunted Houdini,2012,9.99,208640
Tropico 4: Modern Times,2012,6.99,205630
3SwitcheD,2012,9.99,206610
Train Simulator: Freightliner Class 70 Loco Add-On,2012,8.99,65252
Dungeon Defenders: Series EV Hero DLC,2012,3.99,208541
Ridge Racer™ Unbounded,2012,9.99,202310
Hegemony Gold: Wars of Ancient Greece,2012,14.99,202690
Confrontation,2012,9.99,204560
Train Simulator: Settle to Carlisle Route Add-on,2012,12.99,65255
"Hack, Slash, Loot",2012,6.99,207430
Dungeon Defenders: Penny Arcade Character Pack,2012,1.99,202524
The White Laboratory Demo,2012,0.0,213530
Atooms to Moolecules Demo,2012,0.0,213390
Imagine Earth,2014,19.99,280720
Scary Girl,2012,6.99,202370
Airline Tycoon 2: Honey Airlines DLC,2012,5.99,206881
Risen 2: Dark Waters,2012,9.99,40390
Dungeon Defenders: Quest for the Lost Eternia Shards Part 3,2012,3.99,204383
Risen 2: Dark Waters - Treasure Isle DLC,2012,4.99,40392
Binary Domain,2012,14.99,203750
Analogue: A Hate Story,2012,9.99,209370
Toy Soldiers,2012,9.99,98300
Total War: SHOGUN 2 - Dragon War Battle Pack,2012,5.99,201277
Saints Row: The Third - Steelport Gangs Pack,2012,2.99,55397
Streets of Rage 3,2012,2.99,211206
Train Simulator: Settle Carlisle Specials Add-On,2012,19.99,65258
Ticket to Ride - USA 1910,2012,1.99,108232
Cities in Motion: Paris,2012,4.99,206714
Jagged Alliance - Back in Action: Shades of Red DLC,2012,4.99,203344
Serious Sam HD: The Second Encounter,2010,19.99,41014
Serious Sam HD: The Second Encounter - Legend of the Beast DLC,2012,4.99,41019
Nancy Drew®: Tomb of the Lost Queen,2012,19.99,210230
Dead Hungry Diner,2012,3.99,211800
Train Simulator: BR Class 423 ‘4VEP’ EMU Add-On,2012,8.99,65256
Train Simulator: Portsmouth Direct Line Route Add-On,2012,12.99,65218
Resident Evil: Operation Raccoon City,2012,29.99,209100
Alien Shooter 2 Conscription,2012,9.99,211010
Gratuitous Tank Battles,2012,9.99,205530
Farming Simulator Farming Classics Pack 4,2012,6.99,90207
Ticket to Ride - Europe,2012,5.99,108230
Ticket to Ride,2012,9.99,108200
Train Simulator: DB BR143 Loco Add-On,2012,19.99,208281
Train Simulator: Class 67 Diamond Jubilee Loco Add-On,2012,3.99,208284
Ys Origin,2012,19.99,207350
Dungeon Defenders: Talay Mining Complex Mission Pack,2012,1.99,208545
Max Payne 3 Rockstar Pass,2012,14.99,213370
Max Payne 3,2012,19.99,204100
Binary Domain - Multiplayer Map Pack,2012,1.99,203766
Binary Domain - Dan Marshall Pack,2012,1.99,203765
Waveform: Eris,2012,0.99,204182
The Lord of the Rings Online™,2012,0.0,212500
Splice,2012,9.99,209790
Indie Game: The Movie,2012,9.99,207080
Krater,2012,14.99,42170
LEGO® Batman 2 DC Super Heroes™,2012,19.99,213330
Quantum Conundrum: The Desmond Debacle,2012,2.99,204900
Vindictus,2012,0.0,212160
Sniper Elite V2 - Kill Hitler + 2 Rifles,2012,7.99,210561
Call of Duty®: Modern Warfare® 3 Collection 2,2012,14.99,42696
Penny Arcade's On the Rain-Slick Precipice of Darkness 3,2012,4.99,213030
The Dark Eye: Chains of Satinav,2012,19.99,203830
Dungeons & Dragons Online® Menace of the Underdark™,2012,34.99,213195
Dungeons & Dragons Online®,2012,0.0,206480
Tom Clancy's Ghost Recon: Future Soldier™,2012,19.99,212630
Crusader Kings II: Songs of the Caliph,2012,1.99,210893
Expansion - Crusader Kings II: Sword of Islam,2012,9.99,203778
Quantum Conundrum,2012,8.99,200010
Tribes: Ascend,2012,0.0,17080
Killing Floor - Harold Lott Character Pack,2012,4.99,210933
Divine Divinity,2002,5.99,214170
Crusader Kings II: African Unit Pack,2012,1.99,210892
Xotic DLC: Warp Field Expansion Pack,2012,1.99,92622
Foreign Legion: Multi Massacre,2012,6.99,205550
Dungeon Defenders  - Quest for the Lost Eternia Shards Part 4,2012,3.99,204384
Magic 2013 “Goblin Gangland” Deck Key,2012,0.99,97368
Magic 2013 “Pack Instinct” Deck Key,2012,0.99,97364
Street Fighter X Tekken: Hugo (Swap Costume),2012,0.99,210041
Magic 2013 “Obedient Dead” Foil Conversion,2012,0.99,97371
Magic 2013 “Goblin Gangland” Foil Conversion,2012,0.99,97369
Spiral Knights: Guardians Armor Pack,2012,39.99,206522
Street Fighter X Tekken: Law (Swap Costume),2012,0.99,210056
Street Fighter X Tekken: King (Swap Costume),2012,0.99,210057
Street Fighter X Tekken: Julia (Swap Costume),2012,0.99,210062
Street Fighter X Tekken: Paul (Swap Costume),2012,0.99,210055
Might & Magic: Heroes VI - Pirates of the Savage Sea Adventure Pack,2012,9.99,48231
Street Fighter X Tekken: Ibuki (Swap Costume),2012,0.99,210039
Street Fighter X Tekken: Rolento (Swap Costume),2012,0.99,210038
Street Fighter X Tekken: Sagat (Swap Costume),2012,0.99,210037
Street Fighter X Tekken: Dhalsim (Swap Costume),2012,0.99,210036
Street Fighter X Tekken: Abel (Swap Costume),2012,0.99,210035
Street Fighter X Tekken: Lili (Swap Costume),2012,0.99,210052
Street Fighter X Tekken: Zangief (Swap Costume),2012,0.99,210043
Street Fighter X Tekken: Raven (Swap Costume),2012,0.99,210064
Street Fighter X Tekken: Yoshimitsu (Swap Costume),2012,0.99,210063
Street Fighter X Tekken: Jin (Swap Costume),2012,0.99,210065
Street Fighter X Tekken: Ogre (Swap Costume),2012,0.99,210067
Street Fighter X Tekken: Xiaoyu (Swap Costume),2012,0.99,210066
Street Fighter X Tekken: Tekken Swap Costume Complete Pack,2012,12.99,210069
Street Fighter X Tekken: Street Fighter/Tekken Shared Assist Gem Pack 1,2012,2.99,210072
Street Fighter X Tekken: Street Fighter/Tekken Shared Assist Gem Pack 2,2012,2.99,210073
MDK2 HD,2012,14.99,213350
Shatter: Official Videogame Soundtrack,2012,2.99,20828
The Book of Unwritten Tales Digital Extras,2012,9.99,215200
Hearts of Iron III: US Infantry Sprite Pack,2012,0.99,214980
The Book of Unwritten Tales,2012,19.99,215160
Victoria II: A House Divided - American Civil War Spritepack,2012,1.99,215000
Street Fighter X Tekken: Street Fighter Swap Costume Complete Pack,2012,12.99,210068
A Virus Named TOM,2012,9.99,207650
eXceed 2nd - Vampire REX,2012,5.99,207380
A Virus Named TOM Soundtrack,2012,2.99,207655
eXceed 3rd - Jade Penetrate Black Package,2012,5.99,207400
Ticket to Ride - Legendary Asia,2012,1.99,108233
Death Rally,2012,9.99,108700
Train Simulator: CN SD40-2 Wide Nose Loco Add-On,2012,12.99,208355
Sleeping Dogs: The Red Envelope Pack,2012,2.99,215243
Train Simulator: SD70 V2 Volume 2 Loco Add-On,2012,8.99,208365
Killing Floor - Ash Harding Character Pack,2012,4.99,210931
Hero Academy,2012,4.99,209270
Train Simulator: DB ICE 3 EMU Add-On,2012,8.99,208283
Iron Brigade,2012,14.99,115120
Sleeping Dogs: Top Dog Silver Pack,2012,1.99,215241
Sleeping Dogs: Retro Triad Pack,2012,1.99,215240
Galaxy on Fire 2™ Full HD,2012,7.99,212010
Counter-Strike: Global Offensive,2012,14.99,730
STAR WARS™ Knights of the Old Republic™ II - The Sith Lords™,2005,9.99,208580
Din's Curse,2010,9.99,217290
AVSEQ,2012,1.99,207670
Train Simulator: Southern Pacific Cab Forward Loco Add-On,2012,19.99,208292
Train Simulator: PRR GE 44 Loco Add-On,2012,7.99,208341
Train Simulator: UP GE 44 Loco Add-On,2012,7.99,208342
Gotham City Impostors Free to Play: Premium Card Pack 3,2012,0.99,216458
Gotham City Impostors Free to Play: Killah Kitteh,2012,3.99,216454
Gotham City Impostors Free to Play: Steampunk Costume,2012,6.99,216447
Gotham City Impostors Free to Play: Stitches,2012,3.99,216449
Gotham City Impostors Free to Play: Ninja Costume,2012,5.99,216444
Closure,2012,9.99,72000
Gotham City Impostors Free to Play: Harlette,2012,2.99,216455
Gotham City Impostors Free to Play: Support Item Pack - Professional,2012,1.99,216434
Gotham City Impostors Free to Play: Weapon Pack - Ultimate,2012,9.99,216432
Gotham City Impostors Free to Play: Support Item Pack - Starter,2012,0.99,216433
Gotham City Impostors Free to Play: Crocky,2012,2.99,216448
Gotham City Impostors Free to Play: Weapon Pack - Professional,2012,5.99,216431
Gotham City Impostors Free to Play: Premium Card Pack 6,2012,1.49,216461
Gotham City Impostors Free to Play: Costume Coin Boost - Solo,2012,1.99,216462
To the Moon Soundtrack,2012,4.99,206450
Batman: Arkham City - Game of the Year Edition,2012,19.99,200260
To the Moon,2011,9.99,206440
Intrusion 2,2012,9.99,214970
Gotham City Impostors Free to Play: Ultimate Impostor Kit,2012,29.99,216468
Critter Crunch,2012,6.99,61730
Hearts of Iron III: Sounds of Conflict,2012,4.99,214981
Arma 2: Army of the Czech Republic,2012,8.99,33934
Jet Set Radio,2012,7.99,205950
Magic: The Gathering - Duels of the Planeswalkers 2013 Expansion,2012,4.99,97350
